"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.923334250E0,-7.047344971E-1,3.286266174E0,8.825796661E0,9.444092481E0
2.933275250E0,-7.738906860E-1,3.379821625E0,8.918903046E0,9.569165718E0
2.943217250E0,-8.048762512E-1,3.469634857E0,8.938212891E0,9.621737967E0
2.953159250E0,-9.464817810E-1,3.581003265E0,8.835825806E0,9.580773968E0
2.963101250E0,-1.114582214E0,3.754492493E0,8.743617554E0,9.580676141E0
2.973043250E0,-1.213825836E0,3.845652924E0,8.749006348E0,9.633666573E0
2.982985250E0,-1.253193970E0,3.822301483E0,8.803343353E0,9.678808705E0
2.992927250E0,-1.208886108E0,3.808829498E0,8.954678650E0,9.805858325E0
3.002869250E0,-1.206790466E0,3.861519928E0,9.234297180E0,1.008166275E1
3.012811250E0,-1.136586456E0,3.835623779E0,9.533824310E0,1.033913171E1
3.022753250E0,-1.123264160E0,3.807931366E0,9.684860229E0,1.046702352E1
3.032695250E0,-1.133742371E0,3.779789886E0,9.742939453E0,1.051175782E1
3.042637250E0,-1.122815094E0,3.809877319E0,9.811646576E0,1.058509742E1
3.052578250E0,-1.142873383E0,3.752845917E0,9.785151672E0,1.054225807E1
3.062520250E0,-1.119971008E0,3.633843384E0,9.729168091E0,1.044585394E1
3.072462250E0,-8.696914673E-1,3.751199341E0,9.762548676E0,1.049453269E1
3.082404250E0,-6.753955078E-1,3.894750824E0,9.762698364E0,1.053259334E1
3.092346250E0,-6.256988525E-1,3.446582794E0,9.728120270E0,1.033957233E1
3.102288250E0,-4.944218445E-1,3.301534424E0,9.641899567E0,1.020347048E1
3.112230250E0,-5.498066711E-1,3.452869720E0,9.433682556E0,1.006076355E1
3.122172250E0,-7.024891663E-1,3.748205566E0,9.146429901E0,9.909576981E0
3.132114250E0,-9.175918579E-1,4.020339661E0,8.821605377E0,9.737855371E0
