"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.731632425E1,1.291065216E0,-2.556503723E1,5.760021973E-1,2.560409648E1
4.732633125E1,-2.948867798E-2,-2.400632858E1,2.222877502E-1,2.400737581E1
4.733633725E1,-7.860154724E-1,-2.298395462E1,-5.923182678E-1,2.300501752E1
4.734634325E1,-1.066831512E0,-2.179602493E1,-9.699829102E-1,2.184366497E1
4.735635025E1,-8.928932190E-1,-2.036125854E1,-8.289761353E-1,2.039767902E1
4.736635625E1,-3.388952637E-1,-1.876752274E1,-4.541555786E-1,1.877607565E1
4.737636225E1,5.755531311E-1,-1.705867630E1,6.706054688E-2,1.706851475E1
4.738636925E1,1.766925659E0,-1.539653275E1,4.311035156E-1,1.550358336E1
4.739637525E1,3.137176208E0,-1.360341156E1,6.236032104E-1,1.397438949E1
4.740638125E1,4.290976868E0,-1.165416504E1,6.721023560E-1,1.243719288E1
4.741638825E1,4.862638092E0,-9.375753021E0,4.929249573E-1,1.057321942E1
4.742639425E1,5.063071289E0,-6.619534607E0,1.127156067E-1,8.334604616E0
4.743640025E1,5.082979889E0,-3.925287323E0,-4.046086121E-1,6.434926048E0
4.744640725E1,5.033432922E0,-1.117276611E0,-5.505551147E-1,5.185254569E0
4.745641325E1,5.106930084E0,1.812880096E0,3.631448364E-1,5.431311380E0
4.746641925E1,5.237308960E0,4.136049042E0,1.410367126E0,6.820956110E0
4.747642625E1,4.890929260E0,5.369035034E0,7.680528259E-1,7.303261694E0
4.748643225E1,3.832480316E0,5.748046875E0,-2.358046417E0,7.299885695E0
4.749643825E1,2.637664948E0,5.721402283E0,-6.236481171E0,8.864841671E0
4.750644525E1,1.481169891E0,4.823419647E0,-8.600515137E0,9.971364097E0
4.751645125E1,6.462062073E-1,1.819765778E0,-8.747210083E0,8.957835351E0
4.752645725E1,-6.242019653E-2,-2.026336212E0,-7.383396149E0,7.656662028E0
4.753646425E1,-6.298901367E-1,-3.869603119E0,-5.369933167E0,6.648817346E0
4.754647025E1,-7.105723572E-1,-4.095184021E0,-3.020419006E0,5.137935015E0
4.755647625E1,-2.978805542E-1,-3.497177582E0,-6.583309937E-1,3.571047964E0
4.756648325E1,4.689747620E-1,-1.446142731E0,1.532662811E0,2.158777760E0
4.757648925E1,1.106948090E0,6.325845337E-1,3.097059631E0,3.349220152E0
4.758649525E1,1.488504639E0,1.617835693E0,3.721261597E0,4.322132143E0
4.759650225E1,1.389261017E0,1.711391144E0,3.244802399E0,3.922709322E0
4.760650825E1,1.199006653E0,1.534459076E0,2.243085480E0,2.970456880E0
4.761651425E1,1.204395447E0,1.249302063E0,1.322350159E0,2.181727293E0
4.762652125E1,1.362915802E0,8.231382751E-1,5.032534790E-1,1.669838366E0
4.763652725E1,1.701661377E0,3.601510620E-1,-9.595046997E-2,1.742000781E0
4.764653325E1,2.110610962E0,-8.068222046E-2,-5.481600952E-1,2.182124594E0
4.765654025E1,2.340233459E0,-4.438270569E-1,-8.509803772E-1,2.529395719E0
4.766654625E1,2.456990662E0,-7.595205688E-1,-1.038540344E0,2.773488895E0
4.767655225E1,2.483635254E0,-9.698332214E-1,-1.096918945E0,2.883097592E0
4.768655925E1,2.449206848E0,-9.752220154E-1,-9.645941162E-1,2.807154070E0
4.769656525E1,2.318678284E0,-6.515950012E-1,-6.679110718E-1,2.499389971E0
4.770657125E1,2.100731506E0,-2.457888794E-1,-7.358697510E-1,2.239417184E0
4.771657825E1,1.819316711E0,-2.513273621E-1,-1.305285645E0,2.253186489E0
4.772658425E1,1.461860046E0,-1.066532135E0,-1.995051270E0,2.693465270E0
4.773659025E1,1.356179810E0,-2.693049774E0,-2.700384521E0,4.047692840E0
4.774659725E1,1.822759552E0,-4.975653076E0,-3.929777985E0,6.597175981E0
4.775660325E1,2.425705719E0,-7.899073792E0,-4.717440033E0,9.514917523E0
4.776660925E1,2.219135284E0,-1.133113678E1,-3.868255920E0,1.217713538E1
4.777661625E1,1.957928467E0,-1.683444260E1,-5.016368408E0,1.767472471E1
4.778662225E1,1.283131714E0,-2.096255814E1,-3.664828949E0,2.131915200E1
4.779662825E1,-8.502319336E-2,-2.239912079E1,8.978329468E-1,2.241726890E1
4.780663525E1,-1.973346405E0,-2.472812759E1,3.114872589E0,2.500153638E1
4.781664125E1,-2.984643402E0,-2.842813339E1,4.421505432E0,2.892432497E1
4.782664725E1,-2.773133240E0,-2.947819977E1,8.930878143E0,3.092596181E1
4.783665425E1,-8.023315430E-1,-2.819641525E1,1.049003586E1,3.009522257E1
4.784666025E1,4.281995544E0,-2.292542633E1,5.648653564E0,2.399620690E1
4.785666625E1,9.872270508E0,-2.073592941E1,-1.147813110E0,2.299473784E1
4.786667325E1,1.155776550E1,-2.221814713E1,-5.383704529E0,2.561664068E1
4.787667925E1,8.985065460E0,-2.594824036E1,-4.635859680E0,2.784840703E1
4.788668525E1,4.331243134E0,-2.996214340E1,-2.161654816E0,3.035065824E1
4.789669225E1,2.037263489E-1,-3.132086792E1,5.209167480E-1,3.132586193E1
4.790669825E1,-2.758314056E0,-3.089814697E1,9.050180054E-1,3.103422047E1
4.791670425E1,-4.019291840E0,-2.871418854E1,-1.429527283E0,2.902934513E1
4.792671125E1,-5.366939392E0,-2.533451660E1,-3.906875610E0,2.618979662E1
4.793671725E1,-6.709497528E0,-2.353061783E1,-4.870870972E0,2.494860149E1
4.794672325E1,-6.622827759E0,-2.340487930E1,-3.843856659E0,2.462570723E1
4.795673025E1,-5.351671143E0,-2.436258774E1,-2.037862244E0,2.502656484E1
4.796673625E1,-3.610791321E0,-2.525383438E1,-5.661227417E-1,2.551694456E1
4.797674225E1,-1.991758118E0,-2.445958603E1,3.821553040E-1,2.454352240E1
4.798674925E1,-6.930587769E-2,-2.094130234E1,1.681004333E0,2.100877727E1
4.799675525E1,1.932331696E0,-1.685135742E1,2.490520935E0,1.714365326E1
4.800676125E1,3.655697937E0,-1.383857254E1,2.088157654E0,1.446480625E1
4.801676825E1,5.712420959E0,-1.104074066E1,2.269131317E0,1.263640236E1
4.802677425E1,7.763156433E0,-8.481362915E0,2.636018372E0,1.179613104E1
4.803678025E1,9.419013062E0,-5.808970184E0,3.088677063E0,1.148920657E1
4.804678725E1,1.035756134E1,-2.947520599E0,3.233276367E0,1.124371072E1
4.805679325E1,1.054766602E1,-1.957928467E-1,2.987487488E0,1.096433649E1
4.806679925E1,9.809401245E0,1.857637024E0,2.371668091E0,1.026157774E1
4.807680625E1,8.011490021E0,3.367247772E0,9.398954773E-1,8.741037319E0
4.808681225E1,6.548881531E0,3.932622070E0,-2.060914307E0,7.912062527E0
4.809681817E1,5.545218658E0,3.743565216E0,-6.231840820E0,9.143280074E0
4.810682517E1,4.436773682E0,3.514391785E0,-9.365574188E0,1.094302930E1
4.811683117E1,2.953957214E0,2.743644562E0,-1.068148773E1,1.141698861E1
4.812683717E1,1.494342499E0,2.579136658E-1,-1.005504044E1,1.016874708E1
4.813684417E1,8.846603394E-2,-2.365979919E0,-8.563991089E0,8.885247919E0
4.814685017E1,-1.203796692E0,-3.335962830E0,-6.671775970E0,7.555816903E0
4.815685617E1,-1.696721649E0,-3.151845703E0,-4.166884918E0,5.493261837E0
4.816686317E1,-1.406624908E0,-2.436632996E0,-1.385668488E0,3.136216055E0
4.817686917E1,-6.789880371E-1,-1.634900208E0,1.712888031E0,2.463312577E0
4.818687517E1,-5.105882263E-1,-8.785231018E-1,4.399950256E0,4.515757460E0
4.819688217E1,-6.038442993E-1,-2.029779053E-1,6.932982788E0,6.962189189E0
4.820688817E1,-5.929170227E-1,2.736309814E-1,9.087452545E0,9.110884604E0
4.821689417E1,-7.050338745E-1,1.064885559E0,8.657396851E0,8.751089889E0
4.822690117E1,-7.803273010E-1,1.648970947E0,5.913003845E0,6.188023138E0
4.823690717E1,-1.210083618E0,1.691781921E0,2.177372131E0,3.011208699E0
4.824691417E1,-1.819616089E0,1.579665070E0,-6.885681152E-1,2.506086689E0
4.825692017E1,-1.973047028E0,1.242715759E0,-2.346370697E0,3.307977098E0
4.826692617E1,-1.459764404E0,2.311193848E-1,-2.858904877E0,3.218332702E0
4.827693317E1,-4.495152283E-1,-6.969506836E-1,-2.395019531E0,2.534545867E0
4.828693917E1,5.834866333E-1,-1.147813110E0,-1.585353241E0,2.042370311E0
4.829694517E1,1.243314514E0,-1.203946381E0,-1.048868866E0,2.023720279E0
4.830695217E1,1.723515930E0,-1.128054199E0,-8.241860962E-1,2.218624835E0
4.831695817E1,2.204914856E0,-8.701405334E-1,-8.649014282E-1,2.523261491E0
4.832696417E1,2.747835846E0,-6.518943787E-1,-1.195713501E0,3.066805976E0
4.833697117E1,3.315156097E0,-7.985893250E-1,-1.898801422E0,3.903005470E0
4.834697717E1,3.968846741E0,-1.618135071E0,-3.588637390E0,5.590028969E0
4.835698317E1,4.875211945E0,-3.451073456E0,-6.305487671E0,8.685434605E0
4.836699017E1,6.147266693E0,-6.728507996E0,-8.561895447E0,1.250470956E1
4.837699617E1,5.850134583E0,-1.113055389E1,-6.636748810E0,1.421828891E1
4.838700217E1,2.083966370E0,-1.490345810E1,-1.049168243E0,1.508498370E1
4.839700917E1,-8.494834900E-1,-1.677351929E1,1.744172974E0,1.688534012E1
4.840701517E1,-2.120490417E0,-1.984064117E1,1.445094910E0,2.000589466E1
4.841702117E1,-3.368594971E0,-2.214629654E1,3.428919525E0,2.266193662E1
4.842702817E1,-3.747606812E0,-2.330952759E1,6.410868530E0,2.446380732E1
4.843703417E1,-2.613265686E0,-2.303933945E1,8.035140839E0,2.453984124E1
4.844704017E1,2.231858826E0,-1.930984497E1,5.753884735E0,2.027211129E1
4.845704717E1,9.004674683E0,-1.731359619E1,-4.948260040E0,2.013281045E1
4.846705317E1,1.093326416E1,-1.785636749E1,-1.125255020E1,2.376985510E1
4.847705917E1,5.241500244E0,-1.896675842E1,-3.452420654E0,1.997824963E1
4.848706617E1,1.059796143E0,-2.099384308E1,2.237397308E0,2.113931318E1
4.849707217E1,3.487747192E-1,-2.369961639E1,1.564995575E0,2.375379280E1
4.850707817E1,-2.954855347E-1,-2.538930267E1,2.096390533E0,2.547741854E1
4.851708517E1,-4.477189636E-1,-2.577939148E1,3.300785980E0,2.599370434E1
4.852709117E1,1.267713776E0,-2.488649826E1,2.590063934E0,2.505301030E1
4.853709717E1,2.903212738E0,-2.273846512E1,1.422641602E0,2.296715806E1
4.854710417E1,3.233426056E0,-2.235975266E1,9.644444275E-1,2.261291082E1
4.855711017E1,2.972518616E0,-2.319321945E1,3.740721130E-1,2.338591938E1
4.856711617E1,1.833088074E0,-2.408865738E1,-7.458988953E-1,2.416981571E1
4.857712317E1,6.544390869E-1,-2.442650482E1,-1.073567505E0,2.445884248E1
4.858712917E1,-1.073268127E-1,-2.428879120E1,-1.229543152E0,2.432012897E1
4.859713517E1,-4.700225830E-1,-2.358645172E1,-1.302890625E0,2.362708509E1
4.860714217E1,-5.339396667E-1,-2.229344055E1,-1.171463928E0,2.233058241E1
4.861714817E1,-3.528163147E-1,-2.087199646E1,-1.245559845E0,2.091210499E1
4.862715417E1,3.996688843E-2,-1.965278183E1,-1.443747711E0,1.970578185E1
4.863716117E1,7.649093628E-1,-1.857487335E1,-1.497336273E0,1.865081827E1
4.864716717E1,2.013612671E0,-1.752944733E1,-1.678459625E0,1.772437266E1
4.865717317E1,3.739224243E0,-1.603974518E1,-1.909429321E0,1.658014305E1
4.866718017E1,5.147046661E0,-1.399335068E1,-2.040856018E0,1.504895497E1
4.867718617E1,5.711971893E0,-1.166748734E1,-2.235002289E0,1.318150670E1
4.868719217E1,5.958808594E0,-9.279503174E0,-2.335892487E0,1.127266485E1
4.869719917E1,5.823939056E0,-6.985523529E0,-2.207160187E0,9.358811954E0
4.870720517E1,5.233267365E0,-4.714146881E0,-2.061063995E0,7.338818224E0
4.871721117E1,4.740941162E0,-2.409689026E0,-1.702559509E0,5.584069590E0
4.872721817E1,4.486769714E0,-2.466870117E-1,-1.180744629E0,4.646085969E0
4.873722417E1,4.212539978E0,1.789828033E0,-3.379971313E-1,4.589468326E0
4.874723017E1,3.895199890E0,3.519630890E0,6.237528992E-1,5.286724077E0
4.875723717E1,3.851341095E0,4.579576721E0,1.135987701E0,6.090633730E0
4.876724317E1,3.327430573E0,4.751269684E0,7.469467163E-2,5.801028971E0
4.877724917E1,2.104324036E0,4.211192780E0,-1.370998993E0,4.903260396E0
4.878725617E1,6.494993591E-1,3.146756287E0,-2.155966644E0,3.869381955E0
4.879726217E1,-9.813592529E-1,1.379531250E0,-2.849324799E0,3.314336172E0
4.880726817E1,-1.972448273E0,-6.411167908E-1,-3.130140839E0,3.754912063E0
4.881727517E1,-2.384840698E0,-2.042502594E0,-2.666255493E0,4.119247547E0
4.882728117E1,-2.695145416E0,-2.214644623E0,-1.013542328E0,3.632592417E0
4.883728717E1,-2.627935181E0,-1.231489105E0,1.189127197E0,3.136340578E0
4.884729417E1,-2.098336487E0,3.591032410E-1,2.758763123E0,3.484644188E0
4.885730017E1,-1.613045654E0,1.634750519E0,3.033591614E0,3.804865782E0
4.886730617E1,-1.434766388E0,2.088756409E0,2.539169769E0,3.587316691E0
4.887731317E1,-1.380429382E0,1.933229828E0,2.022294617E0,3.119717674E0
4.888731917E1,-1.273102570E0,1.349443817E0,1.542392578E0,2.412625879E0
4.889732517E1,-1.128652954E0,4.861889648E-1,1.086740112E0,1.640500311E0
4.890733217E1,-8.981323242E-1,-3.513194275E-1,6.722520447E-1,1.175580633E0
4.891733817E1,-4.323010254E-1,-1.028361511E0,1.269360352E-1,1.122730747E0
4.892734417E1,6.152206421E-2,-1.477577362E0,-3.549119568E-1,1.520849211E0
4.893735117E1,5.276527405E-1,-1.639839935E0,-6.954537964E-1,1.857726678E0
4.894735717E1,1.108295288E0,-1.415456543E0,-1.066981201E0,2.090522555E0
4.895736317E1,1.734293518E0,-9.791139221E-1,-1.531914368E0,2.512608149E0
4.896737017E1,2.557731171E0,-5.013075256E-1,-2.039508820E0,3.309515705E0
4.897737617E1,3.857927399E0,-4.031117249E-1,-2.881208496E0,4.831921489E0
4.898738217E1,5.653593292E0,-8.893006897E-1,-4.023782501E0,6.996055921E0
4.899738917E1,7.821684723E0,-2.097588043E0,-5.324128418E0,9.691489613E0
4.900739517E1,9.875563660E0,-4.431684265E0,-5.773643646E0,1.226790707E1
4.901740117E1,1.122994720E1,-7.969128113E0,-5.879174194E0,1.497275547E1
4.902740817E1,9.213640137E0,-1.216580109E1,-2.988984375E0,1.555094557E1
4.903741417E1,4.617747345E0,-1.429751816E1,3.396437073E0,1.540384370E1
4.904742117E1,2.334096222E0,-1.572644669E1,6.446494446E0,1.715594419E1
4.905742717E1,2.717299347E0,-2.184602097E1,1.202748871E0,2.204719829E1
4.906743317E1,8.643026733E-1,-2.714919296E1,-2.959046631E0,2.732364644E1
4.907744017E1,-2.056124268E0,-2.423280762E1,1.457070007E0,2.436349041E1
4.908744617E1,-2.710114288E0,-2.393417862E1,6.171516266E0,2.486518125E1
4.909745162E1,-1.252445526E0,-2.721730133E1,4.472249908E0,2.761070681E1
4.910745862E1,4.775070190E-2,-2.551489151E1,-2.208507385E0,2.561033920E1
4.911746463E1,-1.408570862E0,-1.945624054E1,-8.095315704E0,2.112021553E1
4.912747062E1,-2.490970001E0,-1.538620422E1,-7.130122833E0,1.713997852E1
4.913747762E1,-2.818638611E0,-1.552586380E1,-2.612068176E-1,1.578180596E1
4.914748362E1,-4.217030640E0,-1.878593445E1,2.706072693E0,1.944267240E1
4.915748963E1,-3.810176697E0,-2.261736694E1,4.064497833E0,2.329340844E1
4.916749662E1,-1.021176453E0,-2.600452332E1,4.846322021E0,2.647196387E1
4.917750262E1,2.545157318E0,-2.794942886E1,3.773652649E0,2.831764210E1
4.918750863E1,5.465883636E0,-2.839295654E1,1.427431641E0,2.894949786E1
4.919751562E1,6.559659119E0,-2.755874130E1,-1.454974365E-1,2.832904021E1
4.920752162E1,5.242248688E0,-2.572505447E1,-6.212081909E-1,2.626110239E1
4.921752762E1,2.803819427E0,-2.422532318E1,-6.185137939E-1,2.439488155E1
4.922753462E1,4.417314148E-1,-2.317869965E1,-1.108145599E0,2.320937807E1
4.923754062E1,-1.119821320E0,-2.209375580E1,-1.508862305E0,2.217351372E1
4.924754662E1,-1.744472351E0,-2.108724884E1,-1.749412079E0,2.123147875E1
4.925755362E1,-1.732048187E0,-1.967044510E1,-1.576222229E0,1.980936339E1
4.926755962E1,-1.309027863E0,-1.784094955E1,-1.119072876E0,1.792387679E1
4.927756562E1,-4.360432434E-1,-1.597822311E1,-7.153623962E-1,1.600017159E1
4.928757263E1,1.028062134E0,-1.472502914E1,-8.327183533E-1,1.478434357E1
4.929757862E1,3.117566986E0,-1.408196640E1,-1.124611359E0,1.446671187E1
4.930758462E1,5.188061371E0,-1.350686234E1,-1.491947479E0,1.454569415E1
4.931759163E1,6.689439240E0,-1.181208664E1,-1.826801147E0,1.369712344E1
4.932759762E1,7.510481873E0,-8.835825806E0,-1.869911499E0,1.174630685E1
4.933760362E1,7.393574982E0,-5.234165497E0,-9.553134155E-1,9.109010000E0
4.934761063E1,6.888076172E0,-1.074465637E0,1.645977173E0,7.163051766E0
4.935761663E1,6.588549042E0,2.688858490E0,5.395829315E0,8.930504602E0
4.936762262E1,6.678212585E0,4.541406097E0,7.095993805E0,1.075062885E1
4.937762962E1,5.512137451E0,5.251828766E0,3.884272614E0,8.547101170E0
4.938763563E1,3.072211304E0,4.329446869E0,-2.433489532E0,5.839902721E0
4.939764262E1,7.385641479E-1,3.305126953E0,-7.363637238E0,8.105090656E0
4.940764862E1,-9.283694458E-1,3.330873413E0,-9.814939728E0,1.040623032E1
4.941765463E1,-1.609303436E0,1.648671570E0,-9.700278168E0,9.970123972E0
4.942766162E1,-1.117725677E0,-1.179547119E0,-7.444918213E0,7.620200082E0
4.943766762E1,-6.887178040E-1,-2.606080627E0,-4.306095428E0,5.080201402E0
4.944767362E1,-3.231779480E-1,-1.978136444E0,-1.026565247E0,2.251955591E0
4.945768062E1,2.245330811E-2,-1.336121521E0,1.740879822E0,2.194626944E0
4.946768662E1,5.855822754E-1,-9.785151672E-1,4.059707794E0,4.216826521E0
4.947769262E1,1.089284821E0,-6.158193970E-1,5.046755219E0,5.199568558E0
4.948769963E1,1.106948090E0,-4.596940613E-1,3.901935883E0,4.081881470E0
4.949770562E1,1.089584198E0,-2.068698120E-1,1.562899933E0,1.916414633E0
4.950771162E1,9.942324829E-1,1.609153748E-1,-2.944377136E-1,1.049326239E0
4.951771863E1,7.197033691E-1,4.677772522E-1,-1.643881531E0,1.854490492E0
4.952772462E1,4.965174866E-1,4.849914551E-1,-2.459535370E0,2.555593974E0
4.953773062E1,4.605921936E-1,3.909869385E-1,-2.519410858E0,2.590839059E0
4.954773763E1,6.087840271E-1,2.880010986E-1,-1.892664185E0,2.008915215E0
4.955774363E1,7.514373779E-1,2.493814087E-1,-1.008602600E0,1.282235713E0
4.956774962E1,8.375083923E-1,3.100053406E-1,-2.594105530E-1,9.299556191E-1
4.957775662E1,9.240284729E-1,3.763174438E-1,1.293310547E-1,1.006066578E0
4.958776263E1,1.002016296E0,4.076023865E-1,6.900650024E-2,1.083945691E0
4.959776862E1,1.048868866E0,-2.170486450E-2,-2.336640930E-1,1.074800404E0
4.960777562E1,1.124761047E0,-9.527687073E-1,-7.303312683E-1,1.645065161E0
4.961778163E1,1.416654053E0,-2.279310150E0,-1.941762085E0,3.312492032E0
4.962778762E1,2.495760040E0,-3.884422302E0,-3.414100342E0,5.742267492E0
4.963779462E1,4.411326599E0,-5.813610535E0,-3.915258179E0,8.281733902E0
4.964780062E1,5.948629761E0,-8.951834564E0,-3.218756561E0,1.121971176E1
4.965780663E1,6.069727936E0,-1.383198624E1,-3.252286835E0,1.545130448E1
4.966781362E1,5.114115143E0,-2.062186661E1,-5.162464600E0,2.186473409E1
4.967781962E1,4.364773407E0,-2.589135864E1,-6.381978607E0,2.702116486E1
4.968782563E1,7.258406067E-1,-2.581606522E1,-1.445993042E0,2.586671536E1
4.969783262E1,-1.697769470E0,-2.406725189E1,2.347717896E0,2.424101512E1
4.970783862E1,-7.930508423E-1,-2.167402863E1,1.302291870E0,2.172759560E1
4.971784462E1,-2.143991547E0,-2.027922913E1,-2.356699219E0,2.052797761E1
4.972785162E1,-2.348017273E0,-2.021381516E1,9.753717041E-1,2.037309152E1
4.973785762E1,-8.442443848E-1,-2.225062958E1,3.352129211E0,2.251754950E1
4.974786362E1,-5.623805237E-1,-2.588552078E1,2.392025757E0,2.600188926E1
4.975787062E1,-8.252339172E-1,-2.870715317E1,2.285896454E0,2.880984166E1
4.976787662E1,-1.676363983E0,-3.030058960E1,3.727698212E0,3.057501693E1
4.977788262E1,-2.044598236E0,-3.121413986E1,3.884571991E0,3.152130722E1
4.978788963E1,-1.672172699E0,-3.155423264E1,4.450395355E0,3.191037100E1
4.979789562E1,1.550775146E-1,-3.135858948E1,4.289180603E0,3.165094396E1
4.980790162E1,5.754034424E-1,-3.156770462E1,2.615211639E0,3.168107315E1
4.981790863E1,-3.095562744E-1,-3.154210785E1,-2.658471680E-1,3.154474706E1
4.982791462E1,-6.396199036E-1,-3.052212891E1,-2.923570404E0,3.066849736E1
4.983792162E1,-3.944297791E-1,-2.824850693E1,-4.590503998E0,2.862178271E1
4.984792763E1,3.332070923E-1,-2.598132156E1,-3.276835785E0,2.618926784E1
4.985793363E1,3.218307495E-1,-2.462753677E1,-1.052311707E-1,2.462986431E1
4.986794062E1,3.562591553E-1,-2.170890610E1,1.459015961E0,2.176079622E1
4.987794662E1,1.324595490E0,-1.607552078E1,1.542242889E0,1.620356241E1
4.988795263E1,1.567240906E0,-1.120450012E1,-2.978805542E-2,1.131361809E1
4.989795962E1,6.968009949E-1,-6.916816406E0,-2.557731171E0,7.407419899E0
4.990796562E1,-6.146218872E-1,-3.848047943E0,-3.670816498E0,5.353515368E0
4.991797163E1,-4.954696655E-2,-6.960525513E-1,-2.321821747E0,2.424417514E0
4.992797862E1,1.092128906E0,2.377356262E0,-1.553319855E0,3.042592795E0
4.993798462E1,1.876048737E0,4.176914062E0,-2.367925873E0,5.154924140E0
4.994799062E1,2.164498901E0,4.828808441E0,-1.097517700E0,5.404349319E0
4.995799762E1,2.074835358E0,4.738995209E0,6.258485413E-1,5.211017535E0
4.996800362E1,1.598525848E0,4.186194763E0,3.517684937E-2,4.481154862E0
4.997800962E1,1.558259583E-1,3.679199066E0,-1.394949188E0,3.937851030E0
4.998801663E1,-1.137035522E0,3.116519165E0,-2.569855957E0,4.196391441E0
4.999802262E1,-2.166893921E0,2.605032806E0,-2.917882233E0,4.471650916E0
5.000802862E1,-2.521955566E0,2.013762360E0,-3.048710175E0,4.439609493E0
5.001803563E1,-3.162323914E0,1.655856628E0,-3.993545380E0,5.356356822E0
5.002804162E1,-3.609294434E0,1.272204437E0,-4.107608185E0,5.614085450E0
5.003804762E1,-3.265908508E0,9.991722107E-1,-2.530637512E0,4.250721081E0
5.004805463E1,-2.683170319E0,9.737251282E-1,-3.953279114E-1,2.881636296E0
5.005806063E1,-1.970053253E0,1.171014862E0,1.408870239E0,2.690223221E0
5.006806662E1,-1.201251984E0,1.274749146E0,2.233206024E0,2.838168575E0
5.007807362E1,-2.871029663E-1,1.049766998E0,1.778002625E0,2.084641983E0
5.008807963E1,4.411326599E-1,8.521778870E-1,1.205443268E0,1.540746133E0
5.009808575E1,7.282356262E-1,7.969427490E-1,6.854246521E-1,1.278769653E0
5.010809275E1,5.212161255E-1,6.447093201E-1,9.355545044E-2,8.343074848E-1
5.011809875E1,4.242178345E-1,6.442602539E-1,-6.297404480E-1,9.957936923E-1
5.012810475E1,6.325845337E-1,4.387376404E-1,-1.445693665E0,1.637890131E0
5.013811175E1,7.411088562E-1,-4.834945679E-2,-2.117047577E0,2.243539714E0
5.014811775E1,7.616162109E-1,-1.344204712E-1,-2.384391632E0,2.506681386E0
5.015812475E1,9.262738037E-1,1.134640503E-1,-1.751358032E0,1.984467739E0
5.016813075E1,1.157542877E0,4.236190796E-1,-9.915380859E-1,1.581931229E0
5.017813675E1,1.091679840E0,1.092727661E-2,1.751358032E-2,1.091874995E0
5.018814375E1,9.656419373E-1,-7.249424744E-1,9.310638428E-1,1.524757627E0
5.019814975E1,8.990304565E-1,-1.266665955E0,1.223256226E0,1.977132822E0
5.020815575E1,1.210233307E0,-1.448837128E0,8.249345398E-1,2.060172487E0
5.021816275E1,1.658251648E0,-9.301657104E-1,9.041198730E-1,2.105335964E0
5.022816875E1,2.372715912E0,2.739303589E-2,6.001020813E-1,2.447581191E0
5.023817475E1,2.494861908E0,-2.032623138E0,-2.325863342E0,3.970583465E0
5.024818175E1,3.096909943E0,-5.198240204E0,-7.624544678E0,9.733767716E0
5.025818775E1,4.279151459E0,-7.166197815E0,-1.058733353E1,1.348173429E1
5.026819375E1,3.704496460E0,-1.038660095E1,-1.045635590E1,1.519671517E1
5.027820075E1,-9.562115479E-1,-1.458551926E1,-8.338410187E0,1.682797661E1
5.028820675E1,-6.080056458E0,-1.826995743E1,5.983058167E-1,1.926438166E1
5.029821275E1,-7.779771881E0,-2.245046402E1,5.755082245E0,2.444727299E1
5.030821975E1,-5.455704803E0,-2.608849869E1,6.599476318E0,2.745774147E1
5.031822575E1,2.616558838E-1,-3.092449219E1,1.089584198E0,3.094478752E1
5.032823175E1,2.383792877E0,-3.028891388E1,-4.952900391E0,3.078363193E1
5.033823875E1,-1.132245483E0,-2.569556580E1,-4.075574799E0,2.604139765E1
5.034824475E1,-2.503094788E0,-2.603880203E1,-1.805545349E0,2.622107337E1
5.035825075E1,-3.192710724E0,-2.645748138E1,1.140628052E0,2.667382154E1
5.036825775E1,-4.717140656E0,-2.361414413E1,4.287983093E0,2.445947706E1
5.037826375E1,-5.470374298E0,-2.434896606E1,5.906567230E0,2.564536371E1
5.038826975E1,-5.008883972E0,-2.571502533E1,3.472928009E0,2.642749847E1
5.039827675E1,-1.381177826E0,-3.000959473E1,-6.474037170E-1,3.004833705E1
5.040828275E1,5.605543213E0,-3.055610825E1,-3.461102600E0,3.125823247E1
5.041828975E1,9.436227264E0,-2.256886780E1,-5.997877350E0,2.518671696E1
5.042829575E1,-3.815565491E-1,-2.234672974E1,-3.979774017E0,2.270155317E1
5.043830175E1,-5.237009583E0,-2.191996719E1,1.500330048E0,2.258677094E1
5.044830875E1,-7.207062836E0,-2.249701721E1,3.688330078E0,2.390943991E1
5.045831475E1,-7.485334167E0,-2.367162460E1,4.103267212E0,2.516372073E1
5.046832075E1,-6.042484589E0,-2.189137665E1,4.600383453E0,2.317126495E1
5.047832775E1,-4.446802826E0,-1.989542725E1,3.877835999E0,2.075185998E1
5.048833375E1,-3.294499054E0,-1.909279633E1,1.428928528E0,1.942756887E1
5.049833975E1,-2.285297699E0,-1.753513550E1,-5.525010681E-1,1.769205528E1
5.050834675E1,-1.669178925E0,-1.518143005E1,-7.912545776E-1,1.529339925E1
5.051835275E1,-1.644629974E0,-1.278461426E1,-1.261875916E-1,1.289058155E1
5.052835875E1,-3.005001068E0,-1.042971130E1,9.690847778E-1,1.089715718E1
5.053836575E1,-4.702770538E0,-8.396938477E0,2.126777344E0,9.856358779E0
5.054837175E1,-5.221441956E0,-6.778953094E0,2.405797119E0,8.888504989E0
5.055837775E1,-5.168452148E0,-5.320086823E0,2.352058868E0,7.781285391E0
5.056838475E1,-2.607278137E0,-3.807033234E0,4.174818420E-1,4.633108289E0
5.057839075E1,1.232387238E0,-3.864813080E0,-1.484762421E0,4.319731229E0
5.058839675E1,3.933071136E0,-1.788331146E0,-8.690927124E-1,4.407096436E0
